id;nom;nom_majus;cp;insee;dept;lat;long;distance
18278;Saint-Denis-le-Vêtu;SAINT DENIS LE VETU;50210;50464;25;48.983333;-1.4;1.62
18279;Saint-Ébremond-de-Bonfossé;SAINT EBREMOND DE BONFOSSE;50750;50465;25;49.066667;-1.15;1.06
18280;Saint-Floxel;SAINT FLOXEL;50310;50467;25;49.5;-1.35;1.36
18281;Saint-Fromond;SAINT FROMOND;50620;50468;25;49.216667;-1.1;1.48
18282;Sainte-Geneviève;SAINTE GENEVIEVE;50760;50469;25;49.65;-1.316667;1.87
18283;Saint-Georges-de-Bohon;SAINT GEORGES DE BOHON;50500;50470;25;49.25;-1.25;0.53
18284;Saint-Georges-de-Livoye;SAINT GEORGES DE LIVOYE;50370;50472;25;48.733333;-1.216667;1.23
18285;Saint-Georges-d'Elle;SAINT GEORGES D ELLE;50680;50473;25;49.15;-0.966667;2.06
18286;Saint-Georges-de-Rouelley;SAINT GEORGES DE ROUELLEY;50720;50474;25;48.60291;-0.77024;-1
18287;Saint-Georges-Montcocq;SAINT GEORGES MONTCOCQ;50000;50475;25;49.133333;-1.083333;1.42
18288;Saint-Germain-d'Elle;SAINT GERMAIN D ELLE;50810;50476;25;49.116667;-0.916667;2.33
18289;Saint-Germain-des-Vaux;SAINT GERMAIN DES VAUX;50440;50477;25;49.71269;-1.92054;-1
18290;Saint-Germain-de-Tournebut;SAINT GERMAIN DE TOURNEBUT;50700;50478;25;49.533333;-1.383333;1.68
18291;Saint-Germain-de-Varreville;SAINT GERMAIN DE VARREVILLE;50480;50479;25;49.433333;-1.25;1.13
18292;Saint-Germain-le-Gaillard;SAINT GERMAIN LE GAILLARD;50340;50480;25;49.483333;-1.783333;2.41
18293;Saint-Germain-sur-Ay;SAINT GERMAIN SUR AY;50430;50481;25;49.233333;-1.6;1.41
18294;Saint-Germain-sur-Sèves;SAINT GERMAIN SUR SEVES;50190;50482;25;49.216667;-1.366667;0.44
18295;Saint-Gilles;SAINT GILLES;50180;50483;25;49.1;-1.166667;0.96
18296;Saint-Hilaire-du-Harcouët;SAINT HILAIRE DU HARCOUET;50600;50484;25;48.583333;-1.1;1.74
18297;Saint-Hilaire-Petitville;SAINT HILAIRE PETITVILLE;50500;50485;25;49.3;-1.233333;0.68
18298;Saint-Jacques-de-Néhou;SAINT JACQUES DE NEHOU;50390;50486;25;49.416667;-1.616667;1.76
18299;Saint-James;SAINT JAMES;50240;50487;25;48.533333;-1.316667;1.91
18300;Saint-Jean-de-Daye;SAINT JEAN DE DAYE;50880;50488;25;49.233333;-1.133333;1.41
18301;Saint-Jean-de-la-Haize;SAINT JEAN DE LA;50300;50489;25;48.7;-1.366667;1.34
18302;Saint-Jean-de-la-Rivière;SAINT JEAN DE LA;50270;50490;25;49.366667;-1.7;1.96
18303;Saint-Jean-de-Savigny;SAINT JEAN DE SAVIGNY;50680;50491;25;49.2;-0.983333;1.97
18304;Saint-Jean-des-Baisants;SAINT JEAN DES BAISANTS;50810;50492;25;49.1;-0.966667;2.06
18305;Saint-Jean-des-Champs;SAINT JEAN DES CHAMPS;50320;50493;25;48.833333;-1.466667;1.72
18306;Saint-Jean-du-Corail;SAINT JEAN DU CORAIL;50140;50494;25;48.608333;-0.908333;-1
18307;Saint-Jean-le-Thomas;SAINT JEAN LE THOMAS;50530;50496;25;48.733333;-1.516667;1.23
18308;Saint-Jores;SAINT JORES;50250;50497;25;49.3;-1.416667;1.22
18309;Saint-Joseph;SAINT JOSEPH;50700;50498;25;49.533333;-1.533333;1.47
18310;Saint-Laurent-de-Cuves;SAINT LAURENT DE CUVES;50670;50499;25;48.75;-1.116667;1.24
18311;Saint-Laurent-de-Terregatte;SAINT LAURENT DE TERREGATTE;50111;50500;25;48.566667;-1.25;1.79
18312;Saint-Léger;SAINT LEGER;50320;50501;25;48.8;-1.483333;2
18313;Saint-Lô;SAINT LO;50000;50502;25;49.116667;-1.083333;1.42
18314;Saint-Lo-d'Ourville;SAINT LO D OURVILLE;50580;50503;25;49.333333;-1.666667;1.77
18315;Saint-Louet-sur-Vire;SAINT LOUET SUR VIRE;50420;50504;25;48.983333;-0.983333;1.97
18316;Saint-Loup;SAINT LOUP;50300;50505;25;48.666667;-1.3;1.46
18317;Saint-Malo-de-la-Lande;SAINT MALO DE LA;50200;50506;25;49.066667;-1.533333;1.18
18318;Sainte-Marie-du-Bois;SAINTE MARIE DU BOIS;50640;50508;25;48.566667;-0.9;2.42
18319;Sainte-Marie-du-Mont;SAINTE MARIE DU MONT;50480;50509;25;49.383333;-1.216667;1.28
18320;Saint-Martin-d'Aubigny;SAINT MARTIN D AUBIGNY;50190;50510;25;49.166667;-1.35;0.87
18321;Saint-Martin-d'Audouville;SAINT MARTIN D AUDOUVILLE;50310;50511;25;49.533333;-1.333333;1.47
18322;Saint-Martin-de-Bonfossé;SAINT MARTIN DE BONFOSSE;50750;50512;25;49.05;-1.166667;0.96
18323;Saint-Martin-de-Cenilly;SAINT MARTIN DE CENILLY;50210;50513;25;48.983333;-1.283333;1.16
18324;Saint-Martin-de-Landelles;SAINT MARTIN DE LANDELLES;50730;50515;25;48.55;-1.183333;1.85
18325;Saint-Martin-des-Champs;SAINT MARTIN DES CHAMPS;50300;50516;25;48.666667;-1.333333;1.46
18326;Saint-Martin-de-Varreville;SAINT MARTIN DE VARREVILLE;50480;50517;25;49.433333;-1.233333;1.15
18327;Saint-Martin-le-Bouillant;SAINT MARTIN LE BOUILLANT;50800;50518;25;48.783333;-1.183333;1.06
18328;Saint-Martin-le-Gréard;SAINT MARTIN LE GREARD;50690;50519;25;49.55;-1.65;1.68
18329;Saint-Maur-des-Bois;SAINT MAUR DES BOIS;50800;50521;25;48.816667;-1.15;1.16
18330;Saint-Maurice-en-Cotentin;SAINT MAURICE EN COTENTIN;50270;50522;25;49.383333;-1.7;1.96
18331;Sainte-Mère-Église;SAINTE MERE EGLISE;50480;50523;25;49.416667;-1.316667;1.08
18332;Saint-Michel-de-la-Pierre;SAINT MICHEL DE LA;50490;50524;25;49.133333;-1.383333;0.39
18333;Saint-Michel-de-Montjoie;SAINT MICHEL DE MONTJOIE;50670;50525;25;48.733333;-1.033333;1.69
18334;Saint-Michel-des-Loups;SAINT MICHEL DES LOUPS;50740;50526;25;48.766667;-1.533333;1.12
18335;Saint-Nicolas-de-Pierrepont;SAINT NICOLAS DE PIERREPONT;50250;50528;25;49.316667;-1.583333;1.32
18336;Saint-Pair-sur-Mer;SAINT PAIR SUR MER;50380;50532;25;48.816667;-1.566667;1.23
18337;Saint-Patrice-de-Claids;SAINT PATRICE DE CLAIDS;50190;50533;25;49.233333;-1.433333;0.95
18338;Saint-Pellerin;SAINT PELLERIN;50500;50534;25;49.3;-1.183333;1.16
18339;Sainte-Pience;SAINTE PIENCE;50870;50535;25;48.75;-1.3;1.17
18340;Saint-Pierre-d'Arthéglise;SAINT PIERRE D ARTHEGLISE;50270;50536;25;49.416667;-1.683333;1.87
18341;Saint-Pierre-de-Semilly;SAINT PIERRE DE SEMILLY;50810;50538;25;49.116667;-1;1.88
18342;Saint-Pierre-Église;SAINT PIERRE EGLISE;50840;50539;25;49.666667;-1.4;1.92
18343;Saint-Pierre-Langers;SAINT PIERRE LANGERS;50530;50540;25;48.783333;-1.5;1.28
18344;Saint-Planchers;SAINT PLANCHERS;50400;50541;25;48.816667;-1.516667;1.22
18345;Saint-Pois;SAINT POIS;50670;50542;25;48.75;-1.066667;1.51
18346;Saint-Quentin-sur-le-Homme;SAINT QUENTIN SUR LE;50220;50543;25;48.65;-1.316667;1.51
18347;Saint-Rémy-des-Landes;SAINT REMY DES LANDES;50580;50544;25;49.283333;-1.633333;1.76
18348;Saint-Romphaire;SAINT ROMPHAIRE;50750;50545;25;49.033333;-1.1;1.33
18349;Saint-Samson-de-Bonfossé;SAINT SAMSON DE BONFOSSE;50750;50546;25;49.05;-1.133333;1.15
18350;Saint-Sauveur-de-Chaulieu;SAINT SAUVEUR DE CHAULIEU;50150;50547;25;48.75;-0.85;2.7
18351;Saint-Sauveur-de-Pierrepont;SAINT SAUVEUR DE PIERREPONT;50250;50548;25;49.333333;-1.583333;1.32
18352;Saint-Sauveur-la-Pommeraye;SAINT SAUVEUR LA POMMERAYE;50510;50549;25;48.85;-1.45;0.93
18353;Saint-Sauveur-Lendelin;SAINT SAUVEUR LENDELIN;50490;50550;25;49.133333;-1.416667;0.41
18354;Saint-Sauveur-le-Vicomte;SAINT SAUVEUR LE VICOMTE;50390;50551;25;49.383333;-1.533333;1.04
18355;Saint-Sébastien-de-Raids;SAINT SEBASTIEN DE RAIDS;50190;50552;25;49.183333;-1.366667;0.47
18356;Saint-Senier-de-Beuvron;SAINT SENIER DE BEUVRON;50240;50553;25;48.583333;-1.316667;1.74
18357;Saint-Senier-sous-Avranches;SAINT SENIER SOUS AVRANCHES;50300;50554;25;48.683333;-1.333333;1.4
18358;Sainte-Suzanne-en-Bauptois;SAINTE SUZANNE EN BAUPTOIS;50250;50555;25;49.316667;-1.433333;1.01
18359;Sainte-Suzanne-sur-Vire;SAINTE SUZANNE SUR VIRE;50750;50556;25;49.066667;-1.066667;1.66
18360;Saint-Symphorien-des-Monts;SAINT SYMPHORIEN DES MONTS;50640;50557;25;48.55;-1;1.88
18361;Saint-Symphorien-le-Valois;SAINT SYMPHORIEN LE VALOIS;50250;50558;25;49.3;-1.55;1.14
18362;Saint-Symphorien-les-Buttes;SAINT SYMPHORIEN LES BUTTES;50160;50559;25;49.016667;-0.916667;2.33
18363;Saint-Ursin;SAINT URSIN;50320;50561;25;48.8;-1.433333;1
18364;Saint-Vaast-la-Hougue;SAINT VAAST LA HOUGUE;50550;50562;25;49.6;-1.266667;1.7
18365;Saint-Vigor-des-Monts;SAINT VIGOR DES MONTS;50420;50563;25;48.916667;-1.083333;1.42
18366;Sainteny;SAINTENY;50500;50564;25;49.233333;-1.316667;1.1
18367;Sartilly;SARTILLY;50530;50565;25;48.75;-1.45;1.17
18368;Saussemesnil;SAUSSEMESNIL;50700;50567;25;49.566667;-1.466667;1.58
18369;Saussey;SAUSSEY;50200;50568;25;49.016667;-1.433333;1.2
18370;Savigny;SAVIGNY;50210;50569;25;49.05;-1.333333;0.65
18371;Savigny-le-Vieux;SAVIGNY LE VIEUX;50640;50570;25;48.516667;-1.05;1.96
18372;Sébeville;SEBEVILLE;50480;50571;25;49.383333;-1.283333;0.97
18373;Senoville;SENOVILLE;50270;50572;25;49.433333;-1.766667;2.32
18374;Servigny;SERVIGNY;50200;50573;25;49.1;-1.466667;0.68
18375;Servon;SERVON;50170;50574;25;48.6;-1.416667;1.68
18376;Sideville;SIDEVILLE;50690;50575;25;49.583333;-1.683333;1.87
18377;Sortosville-en-Beaumont;SORTOSVILLE EN BEAUMONT;50270;50577;25;49.433333;-1.716667;2.05
18378;Sortosville;SORTOSVILLE;50310;50578;25;49.483333;-1.433333;1.83
18379;Sottevast;SOTTEVAST;50260;50579;25;49.516667;-1.6;1.42
18380;Sotteville;SOTTEVILLE;50340;50580;25;49.533333;-1.75;2.23
18381;Soulles;SOULLES;50750;50581;25;49.016667;-1.183333;1.23
18382;Sourdeval;SOURDEVAL;50150;50582;25;48.733333;-0.933333;2.24
18383;Sourdeval-les-Bois;SOURDEVAL LES BOIS;50450;50583;25;48.916667;-1.266667;1.29
18384;Subligny;SUBLIGNY;50870;50584;25;48.75;-1.366667;2
18385;Surtainville;SURTAINVILLE;50270;50585;25;49.466667;-1.816667;2.6
18386;Surville;SURVILLE;50250;50586;25;49.283333;-1.65;1.78
18387;Tamerville;TAMERVILLE;50700;50588;25;49.533333;-1.45;1.47
18388;Tanis;TANIS;50170;50589;25;48.583333;-1.45;1.74
18389;Le Tanu;LE TANU;50320;50590;25;48.816667;-1.35;1.39
18390;Le Teilleul;LE TEILLEUL;50640;50591;25;48.55;-0.883333;2.52
18391;Tessy-sur-Vire;TESSY SUR VIRE;50420;50592;25;48.966667;-1.066667;1.51
18392;Teurthéville-Bocage;TEURTHEVILLE BOCAGE;50630;50593;25;49.583333;-1.383333;1.64
18393;Teurthéville-Hague;TEURTHEVILLE HAGUE;50690;50594;25;49.583333;-1.733333;2.14
18394;Théville;THEVILLE;50330;50596;25;49.65;-1.416667;1.87
18395;Tirepied;TIREPIED;50870;50597;25;48.716667;-1.266667;1.55
18396;Tocqueville;TOCQUEVILLE;50330;50598;25;49.666667;-1.333333;1.92
18397;Tollevast;TOLLEVAST;50470;50599;25;49.566667;-1.633333;1.59
18398;Tonneville;TONNEVILLE;50460;50600;25;49.633333;-1.716667;2.05
18399;Torigni-sur-Vire;TORIGNI SUR VIRE;50160;50601;25;49.033333;-0.983333;1.97
18400;Tourlaville;TOURLAVILLE;50110;50602;25;49.633333;-1.566667;1.81
18401;Tourville-sur-Sienne;TOURVILLE SUR SIENNE;50200;50603;25;49.05;-1.55;1.53
18402;Tréauville;TREAUVILLE;50340;50604;25;49.516667;-1.816667;2.6
18403;Trelly;TRELLY;50660;50605;25;48.966667;-1.433333;1.3
18404;Tribehou;TRIBEHOU;50620;50606;25;49.216667;-1.233333;1.18
18405;La Trinité;LA TRINITE;50800;50607;25;48.783333;-1.233333;1.06
18406;Troisgots;TROISGOTS;50420;50608;25;49.016667;-1.066667;1.51
18407;Turqueville;TURQUEVILLE;50480;50609;25;49.416667;-1.283333;1.08
18408;Urville;URVILLE;50700;50610;25;49.45;-1.433333;1.19
18409;Urville-Nacqueville;URVILLE NACQUEVILLE;50460;50611;25;49.683333;-1.733333;2.14
18410;Vains;VAINS;50300;50612;25;48.683333;-1.416667;1.99
18411;Valcanville;VALCANVILLE;50760;50613;25;49.633333;-1.316667;1.81
18412;Le Valdecie;LE VALDECIE;50260;50614;25;49.416667;-1.65;1.68
18413;Valognes;VALOGNES;50700;50615;25;49.516667;-1.466667;1.42
18414;Le Val-Saint-Père;LE VAL SAINT PERE;50300;50616;25;48.666667;-1.35;1.46
18415;Varenguebec;VARENGUEBEC;50250;50617;25;49.333333;-1.5;0.86
18416;Varouville;VAROUVILLE;50330;50618;25;49.666667;-1.366667;1.92
18417;Le Vast;LE VAST;50630;50619;25;49.616667;-1.35;1.75
18418;Vasteville;VASTEVILLE;50440;50620;25;49.6;-1.766667;2.32
18419;Vaudreville;VAUDREVILLE;50310;50621;25;49.516667;-1.366667;1.42
18420;Vaudrimesnil;VAUDRIMESNIL;50490;50622;25;49.15;-1.416667;0.51
18421;La Vendelée;LA VENDELEE;50200;50624;25;49.083333;-1.466667;0.68
18422;Vengeons;VENGEONS;50150;50625;25;48.75;-0.916667;2.33
18423;Ver;VER;50450;50626;25;48.9;-1.383333;1.32
18424;Vergoncey;VERGONCEY;50240;50627;25;48.566667;-1.4;1.79
18425;Vernix;VERNIX;50370;50628;25;48.716667;-1.233333;1.29
18426;Vesly;VESLY;50430;50629;25;49.25;-1.5;0.92
18427;Vessey;VESSEY;50170;50630;25;48.516667;-1.433333;1.96
18428;Les Veys;LES VEYS;50500;50631;25;49.316667;-1.15;1.69
18429;Vezins;VEZINS;50540;50632;25;48.6;-1.233333;1.68
18430;Le Vicel;LE VICEL;50760;50633;25;49.633333;-1.316667;1.81
18431;Videcosville;VIDECOSVILLE;50630;50634;25;49.566667;-1.366667;1.58
18432;Vidouville;VIDOUVILLE;50810;50635;25;49.1;-0.9;2.42
18433;Vierville;VIERVILLE;50480;50636;25;49.366667;-1.25;0.91
18434;Villebaudon;VILLEBAUDON;50410;50637;25;48.966667;-1.166667;0.96
18435;Villechien;VILLECHIEN;50140;50638;25;48.583333;-0.983333;1.97
18436;Villedieu-les-Poëles;VILLEDIEU LES POELES;50800;50639;25;48.833333;-1.216667;0.89
18437;Villiers-le-Pré;VILLIERS LE PRE;50240;50640;25;48.55;-1.4;1.85
18438;Villiers-Fossard;VILLIERS FOSSARD;50680;50641;25;49.166667;-1.066667;1.51
18439;Vindefontaine;VINDEFONTAINE;50250;50642;25;49.333333;-1.416667;1.25
18440;Virandeville;VIRANDEVILLE;50690;50643;25;49.566667;-1.75;2.23
18441;Virey;VIREY;50600;50644;25;48.583333;-1.133333;1.74
18442;Vrasville;VRASVILLE;50330;50645;25;49.7;-1.366667;2.04
18443;Le Vrétot;LE VRETOT;50260;50646;25;49.45;-1.716667;2.05
18444;Yquelon;YQUELON;50400;50647;25;48.85;-1.55;1.14
18445;Yvetot-Bocage;YVETOT BOCAGE;50700;50648;25;49.483333;-1.5;1.3
18446;Ablancourt;ABLANCOURT;51240;51001;21;48.816667;4.533333;0.98
18447;Saint-Martin-d'Ablois;SAINT MARTIN D ABLOIS;51200;51002;21;49;3.866667;1.63
18448;Aigny;AIGNY;51150;51003;21;49.033333;4.216667;0.95
18449;Allemant;ALLEMANT;51120;51005;21;48.766667;3.8;1.08
18450;Alliancelles;ALLIANCELLES;51250;51006;21;48.8;4.883333;1.97
18451;Ambonnay;AMBONNAY;51150;51007;21;49.066667;4.166667;0.55
18452;Ambrières;AMBRIERES;51290;51008;21;48.633333;4.833333;2.03
18453;Anglure;ANGLURE;51260;51009;21;48.583333;3.816667;2.04
18454;Angluzelles-et-Courcelles;ANGLUZELLES ET COURCELLES;51230;51010;21;48.666667;3.883333;1.59
18455;Anthenay;ANTHENAY;51700;51012;21;49.15;3.733333;1.27
18456;Aougny;AOUGNY;51170;51013;21;49.183333;3.733333;1.27
18457;Arcis-le-Ponsart;ARCIS LE PONSART;51170;51014;21;49.233333;3.7;1.45
18458;Argers;ARGERS;51800;51015;21;49.066667;4.85;1.87
18459;Arrigny;ARRIGNY;51290;51016;21;48.616667;4.716667;1.86
18460;Athis;ATHIS;51150;51018;21;49.016667;4.133333;0.6
18461;Aubilly;AUBILLY;51170;51020;21;49.216667;3.866667;1.41
18462;Aulnay-aux-Planches;AULNAY AUX PLANCHES;51130;51021;21;48.816667;3.95;1.09
18463;Aulnay-l'Aître;AULNAY L AITRE;51240;51022;21;48.833333;4.566667;1.12
18464;Aulnay-sur-Marne;AULNAY SUR MARNE;51150;51023;21;49;4.2;0.92
18465;Aulnizeux;AULNIZEUX;51130;51024;21;48.833333;3.933333;1.12
18466;Auve;AUVE;51800;51027;21;49.033333;4.7;1.53
18467;Avenay-Val-d'Or;AVENAY VAL D OR;51160;51028;21;49.066667;4.05;1.02
18468;Avize;AVIZE;51190;51029;21;48.966667;4.016667;0.47
18469;Ay;AY;51160;51030;21;49.05;4;0.75
18470;Baconnes;BACONNES;51400;51031;21;49.166667;4.333333;1.09
18471;Bagneux;BAGNEUX;51260;51032;21;48.566667;3.833333;2.13
18472;Le Baizil;LE BAIZIL;51270;51033;21;48.966667;3.8;1.13
18473;Bannay;BANNAY;51270;51034;21;48.866667;3.733333;1.27
18474;Bannes;BANNES;51230;51035;21;48.8;3.916667;0.88
18475;Barbonne-Fayel;BARBONNE FAYEL;51120;51036;21;48.65;3.7;1.68
18476;Baslieux-lès-Fismes;BASLIEUX LES FISMES;51170;51037;21;49.316667;3.716667;1.89
18477;Baslieux-sous-Châtillon;BASLIEUX SOUS CHATILLON;51700;51038;21;49.116667;3.8;1.28
18478;Bassu;BASSU;51300;51039;21;48.833333;4.7;1.49
18479;Bassuet;BASSUET;51300;51040;21;48.8;4.666667;1.36
18480;Baudement;BAUDEMENT;51260;51041;21;48.583333;3.783333;2.04
18481;Baye;BAYE;51270;51042;21;48.85;3.766667;1.18
18482;Bazancourt;BAZANCOURT;51110;51043;21;49.366667;4.166667;2.16
18483;Beaumont-sur-Vesle;BEAUMONT SUR VESLE;51360;51044;21;49.166667;4.183333;1.09
18484;Beaunay;BEAUNAY;51270;51045;21;48.883333;3.883333;1.43
18485;Beine-Nauroy;BEINE NAUROY;51490;51046;21;49.25;4.216667;1.54
18486;Belval-en-Argonne;BELVAL EN ARGONNE;51330;51047;21;48.95;5;2.29
18487;Belval-sous-Châtillon;BELVAL SOUS CHATILLON;51480;51048;21;49.116667;3.85;0.94
18488;Bergères-lès-Vertus;BERGERES LES VERTUS;51130;51049;21;48.883333;4;0.52
18489;Bergères-sous-Montmirail;BERGERES SOUS MONTMIRAIL;51210;51050;21;48.866667;3.583333;1.69
18490;Berméricourt;BERMERICOURT;51220;51051;21;49.35;3.983333;2.07
18491;Berru;BERRU;51420;51052;21;49.266667;4.15;1.63
18492;Berzieux;BERZIEUX;51800;51053;21;49.166667;4.8;1.73
18493;Bétheniville;BETHENIVILLE;51490;51054;21;49.3;4.366667;1.8
18494;Bétheny;BETHENY;51450;51055;21;49.283333;4.05;1.72
18495;Bethon;BETHON;51260;51056;21;48.616667;3.616667;1.86
18496;Bettancourt-la-Longue;BETTANCOURT LA LONGUE;51330;51057;21;48.833333;4.883333;1.97
18497;Bezannes;BEZANNES;51430;51058;21;49.216667;3.983333;1.36
18498;Bignicourt-sur-Marne;BIGNICOURT SUR MARNE;51300;51059;21;48.683333;4.616667;1.51
18499;Bignicourt-sur-Saulx;BIGNICOURT SUR SAULX;51340;51060;21;48.766667;4.783333;1.68
18500;Billy-le-Grand;BILLY LE GRAND;51400;51061;21;49.1;4.233333;1.27
18501;Binarville;BINARVILLE;51800;51062;21;49.233333;4.9;2.01
18502;Binson-et-Orquigny;BINSON ET ORQUIGNY;51700;51063;21;49.083333;3.783333;1.13
18503;Bisseuil;BISSEUIL;51150;51064;21;49.05;4.083333;1.37
18504;Blacy;BLACY;51300;51065;21;48.733333;4.55;1.24
18505;Blaise-sous-Arzillières;BLAISE SOUS ARZILLIERES;51300;51066;21;48.666667;4.583333;1.59
18506;Blesme;BLESME;51340;51068;21;48.733333;4.783333;1.68
18507;Bligny;BLIGNY;51170;51069;21;49.183333;3.866667;1.54
18508;Boissy-le-Repos;BOISSY LE REPOS;51210;51070;21;48.85;3.65;1.51
18509;Bouilly;BOUILLY;51390;51072;21;49.2;3.883333;1.27
18510;Bouleuse;BOULEUSE;51170;51073;21;49.216667;3.833333;1.36
18511;Boult-sur-Suippe;BOULT SUR SUIPPE;51110;51074;21;49.366667;4.15;2.16
18512;Bourgogne;BOURGOGNE;51110;51075;21;49.35;4.066667;2.07
18513;Boursault;BOURSAULT;51480;51076;21;49.05;3.85;0.98
18514;Bouvancourt;BOUVANCOURT;51140;51077;21;49.333333;3.833333;1.98
18515;Bouy;BOUY;51400;51078;21;49.083333;4.35;0.64
18516;Bouzy;BOUZY;51150;51079;21;49.083333;4.15;0.82
18517;Brandonvillers;BRANDONVILLERS;51290;51080;21;48.6;4.55;1.95
18518;Branscourt;BRANSCOURT;51140;51081;21;49.266667;3.816667;1.63
18519;Braux-Sainte-Cohière;BRAUX SAINTE COHIERE;51800;51082;21;49.083333;4.833333;1.82
18520;Braux-Saint-Rémy;BRAUX SAINT REMY;51800;51083;21;49.016667;4.866667;1.92
18521;Bréban;BREBAN;51320;51084;21;48.583333;4.4;2.04
18522;Breuvery-sur-Coole;BREUVERY SUR COOLE;51240;51087;21;48.866667;4.316667;1.79
18523;Brimont;BRIMONT;51220;51088;21;49.333333;4.016667;1.98
18524;Brouillet;BROUILLET;51170;51089;21;49.216667;3.733333;1.36
18525;Broussy-le-Grand;BROUSSY LE GRAND;51230;51090;21;48.783333;3.883333;0.97
18526;Broussy-le-Petit;BROUSSY LE PETIT;51230;51091;21;48.8;3.833333;1.43
18527;Broyes;BROYES;51120;51092;21;48.766667;3.766667;1.18
18528;Brugny-Vaudancourt;BRUGNY VAUDANCOURT;51200;51093;21;49;3.883333;1.28
18529;Brusson;BRUSSON;51300;51094;21;48.75;4.7;1.45
18530;Bussy-le-Château;BUSSY LE CHATEAU;51600;51097;21;49.066667;4.55;1.03
18531;Bussy-le-Repos;BUSSY LE REPOS;51330;51098;21;48.9;4.766667;1.64
18532;Bussy-Lettrée;BUSSY LETTREE;51320;51099;21;48.8;4.266667;0.88
18533;La Caure;LA CAURE;51270;51100;21;48.916667;3.783333;1.13
18534;Caurel;CAUREL;51110;51101;21;49.3;4.15;1.8
18535;Cauroy-lès-Hermonville;CAUROY LES HERMONVILLE;51220;51102;21;49.35;3.916667;2.07
18536;La Celle-sous-Chantemerle;LA CELLE SOUS CHANTEMERLE;51260;51103;21;48.616667;3.683333;1.86
18537;Cernay-en-Dormois;CERNAY EN DORMOIS;51800;51104;21;49.216667;4.766667;1.64
18538;Cernay-lès-Reims;CERNAY LES REIMS;51420;51105;21;49.266667;4.1;1.63
18539;Cernon;CERNON;51240;51106;21;48.833333;4.35;1.47
18540;Chaintrix-Bierges;CHAINTRIX BIERGES;51130;51107;21;48.9;4.1;0.88
18541;Châlons-en-Champagne;CHALONS EN CHAMPAGNE;51000;51108;21;48.958333;4.366667;0.51
18542;Châlons-sur-Vesle;CHALONS SUR VESLE;51140;51109;21;49.283333;3.916667;1.72
18543;Chaltrait;CHALTRAIT;51130;51110;21;48.933333;3.9;1.4
18544;Chambrecy;CHAMBRECY;51170;51111;21;49.166667;3.816667;1.11
18545;Chamery;CHAMERY;51500;51112;21;49.166667;3.966667;1.32
18546;Champaubert;CHAMPAUBERT;51270;51113;21;48.883333;3.783333;1.13
18547;Champguyon;CHAMPGUYON;51310;51116;21;48.783333;3.55;1.79
18548;Champigneul-Champagne;CHAMPIGNEUL CHAMPAGNE;51150;51117;21;48.966667;4.166667;1.22
18549;Champigny;CHAMPIGNY;51370;51118;21;49.266667;3.966667;1.63
18550;Champillon;CHAMPILLON;51160;51119;21;49.083333;3.983333;0.71
18551;Champlat-et-Boujacourt;CHAMPLAT ET BOUJACOURT;51480;51120;21;49.15;3.833333;1.21
18552;Champvoisy;CHAMPVOISY;51700;51121;21;49.133333;3.633333;1.55
18553;Changy;CHANGY;51300;51122;21;48.766667;4.666667;1.36
18554;Chapelaine;CHAPELAINE;51290;51125;21;48.583333;4.5;-1
18555;La Chapelle-Felcourt;LA CHAPELLE FELCOURT;51800;51126;21;49.05;4.766667;1.64
18556;La Chapelle-Lasson;LA CHAPELLE LASSON;51260;51127;21;48.633333;3.833333;1.77
18557;La Chapelle-sous-Orbais;LA CHAPELLE SOUS ORBAIS;51270;51128;21;48.916667;3.733333;1.27
18558;Charleville;CHARLEVILLE;51120;51129;21;48.816667;3.666667;1.46
18559;Charmont;CHARMONT;51330;51130;21;48.883333;4.866667;1.92
18560;Les Charmontois;LES CHARMONTOIS;51330;51132;21;48.966667;5;2.29
18561;Châtelraould-Saint-Louvent;CHATELRAOULD SAINT LOUVENT;51300;51134;21;48.683333;4.55;1.51
18562;Châtillon-sur-Broué;CHATILLON SUR BROUE;51290;51135;21;48.55;4.7;2.22
18563;Châtillon-sur-Marne;CHATILLON SUR MARNE;51700;51136;21;49.1;3.75;1.23
18564;Châtillon-sur-Morin;CHATILLON SUR MORIN;51310;51137;21;48.7;3.583333;1.69
18565;Châtrices;CHATRICES;51800;51138;21;49.033333;4.933333;2.11
18566;Chaudefontaine;CHAUDEFONTAINE;51800;51139;21;49.1;4.866667;1.92
18567;Chaumuzy;CHAUMUZY;51170;51140;21;49.166667;3.866667;1.66
18568;La Chaussée-sur-Marne;LA CHAUSSEE SUR MARNE;51240;51141;21;48.833333;4.516667;0.93
18569;Chavot-Courcourt;CHAVOT COURCOURT;51200;51142;21;49;3.916667;0.76
18570;Le Chemin;LE CHEMIN;51800;51143;21;49;4.966667;2.2
18571;Cheminon;CHEMINON;51250;51144;21;48.733333;4.9;2.01
18572;Chenay;CHENAY;51140;51145;21;49.3;3.933333;1.94
18573;Cheniers;CHENIERS;51510;51146;21;48.883333;4.25;1.36
18574;La Cheppe;LA CHEPPE;51600;51147;21;49.05;4.5;1.08
18575;Cheppes-la-Prairie;CHEPPES LA PRAIRIE;51240;51148;21;48.833333;4.466667;0.79
18576;Chepy;CHEPY;51240;51149;21;48.9;4.433333;0.7
18577;Cherville;CHERVILLE;51150;51150;21;49.016667;4.166667;0.36
